alpha,delta,u,g,r,i,z,redshift,plate,MJD,fiber_ID,y
227.7445874,45.64474463,24.9517,22.94299,21.20918,18.49827,16.9194,-0.000209729,6039,56099,936,2
219.3524411,46.86540362,20.70946,20.39038,20.33348,20.07585,20.15756,1.829042,8491,57488,682,1
221.0325524,46.36543186,21.29583,21.24841,21.11325,21.24761,20.95549,1.201312,8491,57488,80,1
224.3097591,45.16459573,20.85632,20.74837,20.59896,20.50011,19.99569,2.122619,8490,57104,674,1
123.756205,9.941489484,23.63415,20.73273,19.2948,18.64966,18.06237,0.2777085,2421,54153,105,0
114.4257225,41.15780539,20.27151,19.84083,20.0977,20.25719,20.39882,-7.72E-07,2701,54154,597,2
208.1596877,52.07100922,19.74586,19.82453,19.6559,19.62193,19.72671,1.330617,6740,56401,970,1
87.11815373,-0.35089655,25.8112,22.29647,19.98244,18.7595,17.88684,0.000142683,1246,54478,39,2
183.9758626,36.62001949,25.25142,23.29478,21.19165,20.00094,19.50118,0.5281353,4613,55591,795,0
196.0469262,3.174974769,23.53913,22.20838,20.35043,19.4109,18.946,0.4950354,4758,55682,169,0
145.3946778,32.4502876,23.75101,24.88216,22.1161,21.86728,22.6268,0.8614337,10445,58158,710,0
130.4373664,23.00071212,22.07535,21.54738,21.32772,21.35407,21.14829,0.04982091,4472,55893,819,0
196.3688703,33.85309259,22.10717,21.30493,21.19555,21.04259,21.07485,0.02354229,10253,58487,527,0
168.4262437,24.36613304,22.65509,22.30687,20.55692,19.51921,18.95667,0.5132042,6413,56336,247,0
191.3493936,10.38352458,24.27571,22.15244,21.22158,20.12006,19.65911,0.7526723,5411,55953,689,0
168.6901412,10.2248325,17.03638,15.79204,15.22858,14.87604,14.6085,0.04655846,1222,52763,380,0
0.601577913,1.54969983,23.1907,22.99349,22.81255,22.3794,21.52466,0.8460186,9439,58015,325,0
123.8585545,40.14402091,25.48208,23.32279,21.65209,20.23937,19.53882,0.7611719,9361,58055,673,0
127.8896283,43.37607189,26.02277,22.67335,20.86323,19.83714,19.29972,0.5240075,4683,55924,479,0
181.0510518,59.94904274,24.17064,23.13973,21.32076,20.14897,19.41906,0.6276488,8237,58162,783,0
132.5524347,12.65182546,23.92828,21.1161,19.53722,18.7697,18.30841,0.4486915,2428,53801,25,0
150.6922933,16.86056135,19.159,18.43972,18.24797,18.04442,18.00482,0.03313795,2585,54097,558,0
142.2165592,15.16239061,22.80579,22.65596,22.28277,21.69717,22.09357,0.6974992,9585,57780,561,0
225.0738335,31.29088447,20.07796,18.22187,17.25407,16.83209,16.51128,0.09700634,1844,54138,367,0
230.1813759,29.13317736,18.32106,17.22511,16.77325,16.46443,16.31633,0.07541557,1847,54176,363,0
197.1523147,37.61862866,21.68762,19.53535,17.86066,17.27583,16.91223,0.2991748,2032,53815,354,0
203.9797242,36.74165901,25.16764,21.12953,19.52862,18.77063,18.29577,0.4845155,3986,55329,623,0
220.5035266,32.72303296,26.69736,22.44955,20.79006,19.49125,18.99534,0.6059274,3865,55272,81,0
346.7290079,0.787704809,20.95436,20.47278,19.89219,19.50052,19.12347,0.4467128,678,52884,454,1
146.1184059,61.96660941,23.14185,21.77952,20.19133,19.13501,18.77805,0.5820141,5720,56602,775,0
137.96864,14.1201763,22.36452,22.40197,21.64919,21.93243,22.68141,0.9447852,9547,57806,291,0
139.0027561,14.3618303,22.36615,22.62214,22.33708,21.46025,20.80253,0.9617651,9547,57806,108,0
242.7717695,37.69135539,20.07535,19.92299,19.93975,19.83559,19.99426,1.62592,10733,58244,644,1
42.62611306,35.47963867,20.0648,18.46624,17.81541,17.5596,17.42763,-2.69E-05,7254,56625,544,2
100.6346765,0.896531307,17.10013,15.42124,15.87082,14.6468,14.47865,8.58E-05,7258,56605,706,2
0.403910318,-6.765426932,21.25533,21.58349,19.34965,18.6547,18.09132,0.4316843,7148,56591,524,0
49.14216975,0.690413581,22.42921,20.78979,19.26152,18.68227,18.2607,0.3682416,809,52647,374,0
226.9884011,12.6835512,17.77686,16.41113,15.93191,15.75056,15.6899,-6.67E-05,2752,54533,309,2
126.3612441,45.44060302,24.42385,22.34923,20.55968,19.86061,19.56322,0.4150223,6393,56341,189,0
36.16541214,0.995454988,22.91558,22.54198,21.94511,21.62566,21.42948,0,7334,56656,596,0
216.2736667,25.91717135,23.56273,22.37168,20.79869,19.63467,19.3121,0.5658662,6015,56096,839,0
216.11616,2.780714657,19.55959,18.11357,17.49621,17.17414,16.91317,0.05158389,534,51997,527,0
241.5703957,36.9796279,24.39161,21.2451,19.71707,18.8455,18.34929,0.5122713,4969,56041,987,0
223.9753372,41.0166041,22.46518,20.31553,18.77023,18.14486,17.72675,0.3080853,5166,56065,662,0
221.4646329,41.96616651,24.89615,23.07983,20.38788,19.42871,18.99713,0.4762553,6061,56076,73,0
353.8167871,0.137103834,23.18869,23.02902,23.14733,22.25568,22.00522,1.341245,8766,57333,692,0
196.3216214,50.51261156,22.6361,22.10431,20.30971,19.20578,18.73236,0.5794236,6755,56413,809,0
337.43441,-1.615821957,23.62063,21.97244,20.47726,19.36294,18.89888,0.526999,4380,55857,795,0
338.0124741,-1.755133202,24.00838,21.88907,20.12517,19.05917,18.81297,0.5499418,4380,55857,891,0
339.4839221,-1.646395697,23.96083,22.96254,21.76707,20.69744,20.00106,0.7746814,9150,58043,453,0
109.87248,40.56631767,26.9345,21.94013,20.03085,18.92077,18.52127,0.5657362,3655,55240,629,0
221.380057,-1.773262809,19.30313,18.91813,18.92219,18.7541,18.69283,0.5745258,920,52411,477,1
140.4896822,51.00832969,24.91351,21.26286,20.88569,20.64593,19.88381,0.00133348,7297,57040,553,0
131.7566702,46.116359,24.05758,22.95437,21.04702,19.84321,19.29096,0.6406826,6397,56365,721,0
155.864239,56.61425847,25.42974,21.55044,20.03142,18.86012,18.07475,0.6388811,7086,56658,95,0
146.2315181,15.95443082,19.46167,16.82114,15.39171,14.84046,14.57192,-6.22E-05,2581,54085,581,2
140.2182924,14.52183314,21.75586,20.44616,18.73568,18.18843,17.77872,0.3359205,5305,55984,144,0
238.0123943,25.66528342,18.84908,17.43429,16.75029,16.37388,16.12434,0.06973255,1850,53786,590,0
212.5179643,34.91686306,22.49776,20.34184,18.52998,17.93515,17.60602,0.3450271,1839,53471,411,0
221.9423121,32.34314051,24.19157,21.08766,19.2774,18.19973,17.7845,0.5820805,3869,55273,339,0
231.0827307,28.77348685,21.22963,19.06608,17.63882,17.08845,16.71984,0.2142035,1847,54176,531,0
218.561249,47.18898006,23.00065,21.77476,20.90915,20.27785,20.09159,1.679539,6752,56366,968,1
219.4771683,46.84647151,18.95416,18.00303,17.65647,17.50335,17.4948,-0.00078498,8491,57488,725,2
222.546073,45.81918016,20.53946,20.36411,20.39196,20.33303,20.36785,1.682728,8489,57483,381,1
224.8363641,44.85348442,20.86625,20.68092,20.46768,20.44318,20.32031,0.9512755,8490,57104,766,1
225.240942,44.61782471,19.05243,17.56647,16.97102,16.73962,16.61066,-6.63E-05,3390,54945,314,2
226.1654947,44.33115593,22.05358,21.2648,21.25268,21.22219,20.87942,2.297992,6047,56098,844,1
226.3699282,44.36271772,20.30021,20.25068,20.43111,20.68974,20.64316,-0.001020227,1676,53147,35,2
132.7328002,12.64142568,19.56147,17.8329,16.92894,16.51552,16.17027,0.1162115,2430,53815,165,0
131.3363561,12.19065225,24.19438,22.69177,21.24736,20.26007,19.78474,0.4901473,5288,55865,331,0
150.7649752,16.81050863,20.50917,18.5725,17.51895,17.07259,16.70105,0.119635,2585,54097,552,0
136.2562564,13.6181498,24.94583,22.67745,20.9572,19.96813,19.57398,0.5572022,5298,55979,631,0
225.5314109,46.72946514,22.74222,20.50447,20.2627,20.07733,19.96315,2.847055,6039,56099,564,1
223.8665636,47.43095461,24.27092,21.32734,20.73207,20.58731,20.73735,-0.001065706,6733,56369,494,2
6.254598954,33.22869154,20.45644,19.40247,19.22966,19.00411,18.94836,-0.000948122,7130,56568,854,2
200.2242268,3.200116816,25.13563,22.91861,21.42934,20.44705,20.17063,0.6278516,4761,55633,331,0
25.08486947,11.22707832,26.28615,22.4809,20.52531,19.58842,19.20764,0.5164916,4662,55590,416,0
131.426665,23.3728802,20.43244,18.07133,16.98712,16.55959,16.63461,-3.99E-05,1931,53358,85,2
144.7856148,28.84429458,22.69271,22.88446,22.42985,22.0193,21.31019,0.7841333,10441,58138,957,0
340.0059028,17.62243138,21.06529,20.05635,19.98783,20.02883,19.91465,-0.000969387,5032,56208,810,2
242.2372062,21.89870755,23.17866,22.24359,20.609,19.70046,19.24887,0.4654804,3929,55335,818,0
346.5927015,23.56844357,25.74919,23.16665,20.8009,19.70462,19.15246,0.5211378,6589,56536,255,0
223.9050278,23.8729602,25.43717,22.62694,20.76984,19.76105,19.36353,0.5172304,6020,56087,511,0
171.7595221,20.38806031,23.62146,21.71093,20.40531,19.58015,18.94798,0.5102856,6430,56299,109,0
350.9315136,0.683201308,22.63144,21.92944,20.73919,19.81416,19.65861,0.5603659,4210,55444,959,0
350.6080684,0.790987783,23.75406,22.68501,22.25787,21.14814,21.64743,0.9367529,8764,57332,795,0
250.7923323,15.92884838,24.88334,22.5251,20.96685,19.90298,19.33092,0.5681798,4059,55360,443,0
114.942694,24.18037855,23.64182,22.8941,21.80403,20.58082,19.82213,0.000391156,11084,58427,31,2
205.2734299,46.27838148,18.53787,17.11841,16.43196,16.05398,15.76792,0.03682172,1465,53082,431,0
329.95077,-1.627446462,23.19159,22.32089,20.47382,19.64867,19.15748,0.472422,4376,55863,791,0
146.5002781,13.11496127,20.50977,19.35494,18.85241,18.62476,18.59484,0.000423019,5318,55983,843,2
346.9418023,11.45920032,22.78485,21.00403,20.44008,20.31363,20.31686,3.356453,6154,56237,930,1
318.6229135,8.152878486,19.81784,19.72114,19.2857,19.20545,19.18612,1.268019,11317,58398,996,1
217.6337855,25.43533834,23.91615,22.67192,20.66981,19.80194,19.45364,0.4261329,6017,56075,453,0
353.6314772,0.827167613,19.5864,17.84676,17.03192,16.62988,16.33064,0.06338344,384,51821,460,0
141.5889981,14.98881213,22.89739,20.31754,18.5214,17.8641,17.39841,0.355049,2579,54068,306,0
230.3538242,-1.344473216,17.33265,16.17621,15.78515,15.63165,15.55226,-5.11E-05,924,52409,477,2
164.3635577,38.99800161,19.95622,18.21498,17.41528,17.02892,16.75325,0.0579459,2007,53474,629,0
206.1383434,42.96436813,21.60997,21.3482,21.30507,21.03598,21.10685,1.717963,8380,57520,410,1
220.9958656,46.35179153,22.20098,21.60546,21.07604,21.0724,21.78011,0.1495708,8491,57488,78,0
145.9819684,16.00272518,22.20099,21.20275,19.80901,19.07042,18.76323,0.3333059,5317,56000,47,0
158.8312783,18.26484372,19.28105,17.89649,17.11859,16.71004,16.40462,0.1387016,2593,54175,184,0
145.3659679,15.80746491,23.60369,23.1248,22.4003,21.62845,21.94029,0.9075317,9583,57809,371,0
142.0534911,31.15350082,25.35297,20.79508,19.07111,18.46459,18.1347,0.3465079,5807,56329,410,0
239.7699288,38.65205929,21.48432,21.55446,21.24798,21.17558,21.1333,1.322343,10737,58254,646,1
231.2687488,44.03737387,22.36389,22.13364,21.71776,21.60643,22.38743,0.9951586,8515,58192,264,1
230.0046564,44.61045521,22.04842,21.25658,21.15146,21.12312,21.51752,-0.000823931,6040,56101,274,2
115.1736465,41.35196006,16.82234,16.87673,17.28925,17.60118,17.89797,-2.23E-05,3664,55245,782,2
222.3909366,24.40053987,25.64797,21.15608,19.37884,18.71557,18.46115,0.3517012,6021,56067,796,0
240.0145671,18.01802123,23.27057,21.98715,20.30441,19.26013,18.66998,0.5637841,3925,55338,617,0
130.730583,53.55555467,16.80489,15.46373,14.95546,14.782,14.71316,3.83E-05,2316,53757,70,2
130.3900144,53.54185008,24.77758,21.71502,20.32455,19.59505,19.24228,-7.64E-05,7277,56748,7,2
233.848003,31.38678052,22.60241,20.36516,18.75747,16.85303,15.81606,-0.000106582,1389,53135,366,2
239.7743233,28.1416837,23.10998,20.37584,19.96173,19.86007,19.78079,3.256224,4725,55711,240,1
131.4883068,45.94294869,24.72476,22.54326,20.80411,19.63395,18.95721,0.690088,5163,55889,929,0
135.2654812,13.43767522,20.26008,18.44255,17.47915,17.07231,16.73347,0.0939905,2433,53820,99,0
148.6035817,16.36743667,27.01121,22.22975,20.07763,19.13479,18.58228,0.4901772,5322,56003,97,0
232.1340277,28.30490529,19.18293,17.23969,16.29029,15.89449,15.60858,0.07311124,1848,54180,415,0
233.3605122,27.849006,20.16651,18.30353,17.31875,16.86981,16.51088,0.09565953,1848,54180,547,0
346.0369645,0.73174228,23.03533,23.18788,22.73203,21.76291,21.75879,0.7888919,9205,57711,234,0
115.6080225,34.5156567,20.85688,20.73595,20.38787,20.43954,20.11567,1.281683,9362,57801,168,1
191.452453,29.50908082,23.13948,20.699,19.00466,18.37877,18.00939,0.9948639,6478,56341,351,1
228.4866405,22.4000808,25.16468,21.07105,19.28381,18.51733,18.16492,0.4356559,2158,54209,303,0
235.4195552,19.92668418,24.3785,21.98173,20.14321,19.33368,18.84638,0.4663969,3937,55352,683,0
209.5735361,27.48022623,19.03213,17.19443,16.35042,15.93787,15.62374,0.06593488,2120,53852,265,0
178.3156313,20.75207579,21.48062,19.49215,17.96514,17.47641,17.10888,0.1944093,6407,56311,566,0
173.6201168,20.62030971,21.45405,19.93726,18.19989,17.59074,17.21519,0.3236392,2504,54179,202,0
163.1329568,19.67230086,20.39751,18.53788,17.31935,16.81069,16.43902,0.1686334,2484,54144,247,0
164.6471421,19.69650019,26.27808,21.43047,20.13903,19.1509,19.02196,0.6723488,5887,56035,901,0
12.2790545,-0.525091739,24.60439,23.17631,22.77506,22.36519,22.51373,0.7561768,9412,58096,287,0
192.1103712,47.76053886,21.40406,19.22747,17.85925,17.32732,16.99841,0.2258521,6666,56371,816,0
55.17974741,0.714289816,21.52261,20.17198,19.43417,19.13506,18.83876,0.194485,1157,52643,401,0
224.8126795,13.17796014,20.44246,18.68724,17.68617,17.27951,16.95895,0.1104626,2751,54243,223,0
46.66302304,0.721210043,22.53072,19.86628,18.36529,17.73439,17.33202,0.2634752,808,52556,608,0
328.8051415,0.769588935,22.87165,23.16855,22.251,21.82093,21.56651,1.119845,9233,58035,396,0
247.3089044,17.88585397,22.62716,21.38347,19.62721,18.78924,18.26005,0.4746979,4064,55366,653,0
165.498055,56.59120611,20.99876,20.58051,20.59952,20.54334,20.09583,2.218625,7101,56659,644,1
241.5649589,18.59333987,22.4051,20.8938,20.60348,20.47966,20.4423,-0.001115242,3925,55338,917,2
237.0591919,20.48572312,25.46257,24.79644,22.38807,20.13295,19.63329,4.814162,2168,53886,492,1
228.1356822,22.31398484,23.053,20.59447,18.79748,18.19492,17.82801,0.3136785,2153,54212,617,0
246.2271898,15.05097518,19.99357,18.2616,17.03594,16.51502,16.14638,0.2008508,2208,53880,183,0
278.6591957,42.1578281,19.78582,18.75864,18.3709,18.26079,18.21699,-0.000863166,2819,54617,369,2
124.7532078,44.14904589,23.79735,22.74235,20.73988,19.88282,19.44509,0.4775456,6380,56340,678,0
125.3853764,44.59651973,23.02508,21.56841,19.91803,19.17364,18.67569,0.4475086,6380,56340,787,1
125.9001544,45.12606156,25.0148,22.07824,20.32615,19.60849,19.24251,0.3575338,6394,56330,463,0
21.05731396,-6.694385227,21.84037,20.86826,19.1517,18.47379,18.02523,0.404149,7160,56599,726,0
227.6306353,22.71784585,20.77177,18.48793,17.19565,16.69689,16.33891,0.1852287,2155,53820,205,0
232.563937,20.9972494,25.49339,20.72775,18.83801,18.17115,17.80009,0.3501133,2162,54207,220,0
239.1979541,18.30710447,20.33245,19.98239,20.307,19.48142,21.20029,0.09049688,3925,55338,501,0
203.1103971,49.74075327,22.85042,24.28941,22.01288,20.56704,19.83853,0.8324191,8211,57423,337,0
158.2957327,21.46740865,25.45669,20.68704,19.00578,18.36864,17.88886,0.3143358,5873,56035,915,0
160.7593574,21.80065837,25.95383,22.70271,21.08964,19.89653,19.35925,0.5731595,6426,56334,259,0
153.4090794,46.6043455,26.00287,24.13834,21.31734,20.42294,19.55639,0.7250934,7384,56715,793,0
142.2806381,13.26964142,22.7471,20.73002,19.1425,18.60383,18.12469,0.000214921,2578,54093,516,2
164.4752724,3.840995615,19.88792,18.88439,18.56531,18.45608,18.44735,0.000865953,3242,54889,483,2
145.1016043,31.22778205,20.52039,20.11002,20.02954,19.76831,19.77896,1.484885,11378,58437,610,1
216.9492188,43.37191473,18.6736,17.38816,16.72621,16.33508,16.07017,0.09651551,1395,52825,496,0
222.4664877,41.48905071,23.29692,21.98105,20.33602,19.45713,19.00275,0.4896931,6053,56091,421,0
223.1861816,41.11852859,22.00506,20.0066,18.45588,17.87028,17.59429,0.2865139,6053,56091,290,0
202.8549453,46.53267433,25.52109,22.01109,20.31646,19.52948,19.11885,0.3367525,6748,56371,427,0
218.4138758,42.95267769,23.65998,22.04612,20.22482,19.33914,18.85617,0.4819703,6060,56074,917,0
236.5169149,4.382700817,25.71507,21.15657,20.19221,19.82175,19.56128,-0.000106262,2950,54559,192,2
24.38910812,11.31910428,26.74726,22.30927,20.49833,19.68941,19.11231,0.4764317,4666,55832,71,0
232.5885609,43.2006594,23.4085,21.81477,21.51761,21.13044,21.01871,2.330152,6041,56102,442,1
215.7136694,50.3579387,22.47478,22.27588,21.7425,21.88938,22.83119,0.001705958,8406,57513,715,2
161.6663342,34.22800998,23.82741,23.07359,21.68553,20.36627,19.67399,0.7331986,10270,58488,685,0
171.9996787,35.86755046,23.22484,22.55327,20.64964,19.6823,19.44729,0.4983358,4615,55618,495,0
172.6484292,40.17153059,18.53759,17.76973,17.24861,16.88393,16.70726,0.1217393,1996,53436,572,1
147.3398566,29.7927247,22.221,21.71903,20.66908,20.28698,19.81409,1.721381,11348,58438,782,1
149.5024142,18.5265403,22.81411,22.10718,20.36786,19.45566,19.02504,0.476068,5782,56272,89,0
202.5645374,46.62341298,24.34539,24.42534,22.16781,20.84403,19.99495,1.036788,7406,56805,377,1
242.6414593,43.20295793,23.85054,21.63455,19.77223,18.87613,18.43802,0.4778935,6044,56090,561,0
220.2898661,46.60554497,20.33282,20.05996,19.86782,19.81746,19.83264,1.411294,8491,57488,814,1
220.9851642,46.37678731,21.0939,20.99573,20.75111,20.84715,20.54889,1.053512,8491,57488,119,1
222.3821009,45.99209542,20.94626,20.39215,20.20511,20.14882,20.23344,0.00012953,6737,56365,472,2
223.1204405,45.64923395,22.75964,21.36716,20.92375,20.68551,20.71852,-0.000523126,8489,57483,296,2
225.9372027,44.31088535,20.79409,19.89359,19.80755,19.81086,19.82845,-0.001012162,3390,54945,276,2
129.0927333,11.71772047,20.0752,18.09973,16.90614,16.4904,16.09496,0.1172322,2426,53795,161,0
144.8033884,15.72111911,24.01996,22.706,22.25488,21.53735,21.25667,0.8956847,9582,57806,45,0
198.1556427,59.46043976,19.60283,18.27105,17.68509,17.36405,17.16381,0.1220652,958,52410,467,0
202.5620772,37.0361434,19.09169,17.76859,17.21823,16.92972,16.75119,0.05664039,2102,54115,112,0
188.6073114,34.33702076,21.12497,20.0647,22.22354,22.22051,19.37346,0.000323806,10249,58229,671,2
154.5701922,50.25537824,24.6046,22.07864,20.40917,19.3593,18.87201,0.5639705,6668,56605,249,0
115.3379735,34.46800492,23.3002,21.92384,20.64341,19.75664,19.07332,0.6770752,4443,55539,783,0
186.0117935,35.10122613,22.83966,23.34364,22.03987,20.72886,19.7162,0.7551677,10247,58162,501,0
234.1052602,13.98013803,24.80596,21.54012,21.1896,21.1133,20.95914,2.911322,4892,55738,8,1
127.7378461,9.953747519,22.88742,20.8158,18.51951,17.92443,17.55317,4.37E-05,2572,54056,469,2
119.3017289,38.99975408,23.34081,25.10877,22.6938,21.08759,19.89656,6.307326,9357,57807,779,1
163.1851348,50.59654733,19.29169,18.2241,17.70925,17.38592,17.25146,0.1407824,876,52669,515,0
204.1907635,46.33100199,24.75984,22.1603,20.495,19.67442,19.30134,0.4881364,6748,56371,255,0
210.5158795,45.1823598,25.26082,21.35593,19.50717,18.80579,18.34305,0.3921898,6629,56365,931,0
214.5490835,44.00184348,19.60159,17.69979,16.69614,16.29792,15.94788,0.106149,1394,53108,501,0
141.2260393,14.87822158,23.48698,22.09374,20.29354,19.2503,18.63079,0.5601214,5310,55983,457,0
338.8555479,10.77302048,21.34287,20.92646,20.66555,20.67133,20.39298,0.7290217,5049,56103,328,1
200.9906898,57.65406304,19.23522,17.86338,17.08182,16.66724,16.39096,0.1152534,1320,52759,458,0
129.9674569,11.94906794,20.32301,18.68334,17.81043,17.43165,17.13101,0.1084047,2428,53801,282,0
225.8228396,12.50098306,23.30109,19.80664,18.05725,17.46523,17.07891,0.2988687,2751,54243,91,0
164.2127882,38.76846104,19.3549,18.22837,17.3884,16.94318,16.66483,0.1955526,2007,53474,630,0
8.899850212,18.42504039,20.65131,20.38429,20.28979,20.19236,19.931,2.02683,7588,56903,318,1
175.7035438,50.4637622,24.57251,25.74613,22.77725,21.47931,19.87731,1.538906,8224,57378,443,1
250.1933644,31.24805083,25.52866,23.2343,21.68055,20.86522,20.55806,-0.000339709,10920,58252,694,2
123.8647173,43.21509185,22.59305,21.60801,20.50802,19.81979,19.53704,0.5603421,6379,56340,181,0
123.38448,42.87132144,19.73904,18.32592,17.58468,17.17007,16.85459,0.1027309,547,51959,301,0
166.9217343,46.16909522,22.27597,21.68996,20.29801,19.42948,18.86815,0.6179216,6649,56364,728,0
